"","timestamp","value"
"118",2016-09-24 08:52:50,4512.443
"119",2016-09-24 08:52:51,4509.639
"120",2016-09-24 08:52:52,4504.342
"121",2016-09-24 08:52:53,4500.12
"122",2016-09-24 08:52:54,4495.161
"123",2016-09-24 08:52:55,4487.343
"124",2016-09-24 08:52:56,4484.394
"125",2016-09-24 08:52:57,4484.268
"126",2016-09-24 08:52:58,4479.395
"127",2016-09-24 08:52:59,4472.965
"128",2016-09-24 08:53:00,4466.171
"129",2016-09-24 08:53:01,4462.749
"130",2016-09-24 08:53:02,4463.765
"131",2016-09-24 08:53:03,4462.506
"132",2016-09-24 08:53:04,4463.716
"133",2016-09-24 08:53:05,4458.638
"134",2016-09-24 08:53:06,4456.271
"135",2016-09-24 08:53:07,4457.597
"136",2016-09-24 08:53:08,4458.178
"137",2016-09-24 08:53:09,4459.938
"138",2016-09-24 08:53:10,4461.648
"139",2016-09-24 08:53:11,4457.007
"140",2016-09-24 08:53:12,4453.019
"141",2016-09-24 08:53:13,4454.777
"142",2016-09-24 08:53:14,4457.074
"143",2016-09-24 08:53:15,4458.669
"144",2016-09-24 08:53:16,4459.559
"145",2016-09-24 08:53:17,4456.08
"146",2016-09-24 08:53:18,4455.048
"147",2016-09-24 08:53:19,4455.271
"148",2016-09-24 08:53:20,4455.522
"149",2016-09-24 08:53:21,4456.899
"150",2016-09-24 08:53:22,4457.768
"151",2016-09-24 08:53:23,4454.668
"152",2016-09-24 08:53:24,4451.363
"153",2016-09-24 08:53:25,4451.908
"154",2016-09-24 08:53:26,4449.738
"155",2016-09-24 08:53:27,4453.273
"156",2016-09-24 08:53:28,4456.604
"157",2016-09-24 08:53:29,4454.837
"158",2016-09-24 08:53:30,4453.975
"159",2016-09-24 08:53:31,4454.735
"160",2016-09-24 08:53:32,4454.306
"161",2016-09-24 08:53:33,4456.039
"162",2016-09-24 08:53:34,4457.771
"163",2016-09-24 08:53:35,4452.946
"164",2016-09-24 08:53:36,4450.945
"165",2016-09-24 08:53:37,4450.71
"166",2016-09-24 08:53:38,4449.161
"167",2016-09-24 08:53:39,4451.199
"168",2016-09-24 08:53:40,4454.01
"169",2016-09-24 08:53:41,4452.428
"170",2016-09-24 08:53:42,4448.627
"171",2016-09-24 08:53:43,4447.444
"172",2016-09-24 08:53:44,4445.836
"173",2016-09-24 08:53:45,4445.502
"174",2016-09-24 08:53:46,4447.336
"175",2016-09-24 08:53:47,4443.993
"176",2016-09-24 08:53:48,4440.772
"177",2016-09-24 08:53:49,4441.633
"178",2016-09-24 08:53:50,4442.385
"179",2016-09-24 08:53:51,4445.547
"180",2016-09-24 08:53:52,4451.286
"181",2016-09-24 08:53:53,4452.1
"182",2016-09-24 08:53:54,4452.542
"183",2016-09-24 08:53:55,4457.382
"184",2016-09-24 08:53:56,4461.396
"185",2016-09-24 08:53:57,4466.698
"186",2016-09-24 08:53:58,4474.049
"187",2016-09-24 08:53:59,4477.595
"188",2016-09-24 08:54:00,4479.339
"189",2016-09-24 08:54:01,4484.837
"190",2016-09-24 08:54:02,4492.469
"191",2016-09-24 08:54:03,4501.276
"192",2016-09-24 08:54:04,4510.083
"193",2016-09-24 08:54:05,4517.473
"194",2016-09-24 08:54:06,4521.046
"195",2016-09-24 08:54:07,4527.779
"196",2016-09-24 08:54:08,4535.343
"197",2016-09-24 08:54:09,4544.4
"198",2016-09-24 08:54:10,4553.267
"199",2016-09-24 08:54:11,4559.746
"200",2016-09-24 08:54:12,4562.618
"201",2016-09-24 08:54:13,4567.182
"202",2016-09-24 08:54:14,4573.219
"203",2016-09-24 08:54:15,4579.419
"204",2016-09-24 08:54:16,4585.186
"205",2016-09-24 08:54:17,4588.785
"206",2016-09-24 08:54:18,4588.41
"207",2016-09-24 08:54:19,4589.702
"208",2016-09-24 08:54:20,4593.323
"209",2016-09-24 08:54:21,4596.108
"210",2016-09-24 08:54:22,4600.988
"211",2016-09-24 08:54:23,4602.145
"212",2016-09-24 08:54:24,4600.433
"213",2016-09-24 08:54:25,4599.252
"214",2016-09-24 08:54:26,4600.083
"215",2016-09-24 08:54:27,4601.514
"216",2016-09-24 08:54:28,4608.483
"217",2016-09-24 08:54:29,4610.483
"218",2016-09-24 08:54:30,4609.641
"219",2016-09-24 08:54:31,4609.711
"220",2016-09-24 08:54:32,4613.667
"221",2016-09-24 08:54:33,4614.82
"222",2016-09-24 08:54:34,4615.633
"223",2016-09-24 08:54:35,4618.361
"224",2016-09-24 08:54:36,4614.573
"225",2016-09-24 08:54:37,4612.936
"226",2016-09-24 08:54:38,4612.819
"227",2016-09-24 08:54:39,4612.836
"228",2016-09-24 08:54:40,4617.729
"229",2016-09-24 08:54:41,4614.845
"230",2016-09-24 08:54:42,4614.778
"231",2016-09-24 08:54:43,4616.626
"232",2016-09-24 08:54:44,4618.572
"233",2016-09-24 08:54:45,4619.457
"234",2016-09-24 08:54:46,4619.428
"235",2016-09-24 08:54:47,4615.437
"236",2016-09-24 08:54:48,4609.685
"237",2016-09-24 08:54:49,4604.052
"238",2016-09-24 08:54:50,4603.042
"239",2016-09-24 08:54:51,4601.516
"240",2016-09-24 08:54:52,4604.088
"241",2016-09-24 08:54:53,4608.229
"242",2016-09-24 08:54:54,4608.496
"243",2016-09-24 08:54:55,4608.485
"244",2016-09-24 08:54:56,4608.948
"245",2016-09-24 08:54:57,4608.318
"246",2016-09-24 08:54:58,4613.137
"247",2016-09-24 08:54:59,4619.227
"248",2016-09-24 08:55:00,4620.796
"249",2016-09-24 08:55:01,4622.138
"250",2016-09-24 08:55:02,4627.107
"251",2016-09-24 08:55:03,4632.175
"252",2016-09-24 08:55:04,4639.143
"253",2016-09-24 08:55:05,4646.038
"254",2016-09-24 08:55:06,4649.476
"255",2016-09-24 08:55:07,4650.896
"256",2016-09-24 08:55:08,4588.24
"257",2016-09-24 08:55:09,4326.064
"258",2016-09-24 08:55:10,4381.992
"259",2016-09-24 08:55:11,4492.978
"260",2016-09-24 08:55:12,4617.244
"261",2016-09-24 08:55:13,4649.815
"262",2016-09-24 08:55:14,4648.645
"263",2016-09-24 08:55:15,4645.795
"264",2016-09-24 08:55:16,4643.958
"265",2016-09-24 08:55:17,4646.64
"266",2016-09-24 08:55:18,4645.093
"267",2016-09-24 08:55:19,4643.126
"268",2016-09-24 08:55:20,4636.396
"269",2016-09-24 08:55:21,4635.384
"270",2016-09-24 08:55:22,4637.015
"271",2016-09-24 08:55:23,4635.429
"272",2016-09-24 08:55:24,4631.976
"273",2016-09-24 08:55:25,4626.131
"274",2016-09-24 08:55:26,4626.271
"275",2016-09-24 08:55:27,4626.327
"276",2016-09-24 08:55:28,4627.307
"277",2016-09-24 08:55:29,4634.563
"278",2016-09-24 08:55:30,4641.146
"279",2016-09-24 08:55:31,4640.539
"280",2016-09-24 08:55:32,4643.165
"281",2016-09-24 08:55:33,4649.178
"282",2016-09-24 08:55:34,4655.779
"283",2016-09-24 08:55:35,4658.626
"284",2016-09-24 08:55:36,4661.19
"285",2016-09-24 08:55:37,4660.129
"286",2016-09-24 08:55:38,4660.911
"287",2016-09-24 08:55:39,4660.338
"288",2016-09-24 08:55:40,4662.654
"289",2016-09-24 08:55:41,4667.795
"290",2016-09-24 08:55:42,4671.234
"291",2016-09-24 08:55:43,4666.269
"292",2016-09-24 08:55:44,4664.644
"293",2016-09-24 08:55:45,4663.523
"294",2016-09-24 08:55:46,4666.667
"295",2016-09-24 08:55:47,4667.459
"296",2016-09-24 08:55:48,4669.41
"297",2016-09-24 08:55:49,4668.994
"298",2016-09-24 08:55:50,4663.897
"299",2016-09-24 08:55:51,4666.056
"300",2016-09-24 08:55:52,4666.007
"301",2016-09-24 08:55:53,4672.475
"302",2016-09-24 08:55:54,4680.133
"303",2016-09-24 08:55:55,4680.841
"304",2016-09-24 08:55:56,4678.753
"305",2016-09-24 08:55:57,4682.738
"306",2016-09-24 08:55:58,4689.119
"307",2016-09-24 08:55:59,4692.153
"308",2016-09-24 08:56:00,4694.743
"309",2016-09-24 08:56:01,4692.928
"310",2016-09-24 08:56:02,4692.177
"311",2016-09-24 08:56:03,4688.014
"312",2016-09-24 08:56:04,4686.947
"313",2016-09-24 08:56:05,4694.644
"314",2016-09-24 08:56:06,4701.37
"315",2016-09-24 08:56:07,4698.146
"316",2016-09-24 08:56:08,4692.085
"317",2016-09-24 08:56:09,4692.639
"318",2016-09-24 08:56:10,4693.075
"319",2016-09-24 08:56:11,4690.613
"320",2016-09-24 08:56:12,4688.992
"321",2016-09-24 08:56:13,4684.35
"322",2016-09-24 08:56:14,4679.853
"323",2016-09-24 08:56:15,4670.991
"324",2016-09-24 08:56:16,4667.875
"325",2016-09-24 08:56:17,4668.784
"326",2016-09-24 08:56:18,4671.523
"327",2016-09-24 08:56:19,4668.14
"328",2016-09-24 08:56:20,4661.499
"329",2016-09-24 08:56:21,4656.145
"330",2016-09-24 08:56:22,4655.857
"331",2016-09-24 08:56:23,4649.993
"332",2016-09-24 08:56:24,4646.899
"333",2016-09-24 08:56:25,4645.385
"334",2016-09-24 08:56:26,4640.568
"335",2016-09-24 08:56:27,4631.996
"336",2016-09-24 08:56:28,4629.044
"337",2016-09-24 08:56:29,4631.792
"338",2016-09-24 08:56:30,4637.424
"339",2016-09-24 08:56:31,4637.871
"340",2016-09-24 08:56:32,4634.815
"341",2016-09-24 08:56:33,4631.051
"342",2016-09-24 08:56:34,4631.808
"343",2016-09-24 08:56:35,4627.796
"344",2016-09-24 08:56:36,4628.232
"345",2016-09-24 08:56:37,4628.916
"346",2016-09-24 08:56:38,4621.722
"347",2016-09-24 08:56:39,4617.473
"348",2016-09-24 08:56:40,4612.405
"349",2016-09-24 08:56:41,4614.882
"350",2016-09-24 08:56:42,4619.664
"351",2016-09-24 08:56:43,4621.732
"352",2016-09-24 08:56:44,4616.416
"353",2016-09-24 08:56:45,4615.881
"354",2016-09-24 08:56:46,4618.318
"355",2016-09-24 08:56:47,4617.058
"356",2016-09-24 08:56:48,4616.12
"357",2016-09-24 08:56:49,4617.149
"358",2016-09-24 08:56:50,4614.619
"359",2016-09-24 08:56:51,4611.65
"360",2016-09-24 08:56:52,4611.027
"361",2016-09-24 08:56:53,4613.029
"362",2016-09-24 08:56:54,4620.683
"363",2016-09-24 08:56:55,4627.819
"364",2016-09-24 08:56:56,4628.823
"365",2016-09-24 08:56:57,4630.29
"366",2016-09-24 08:56:58,4637.562
"367",2016-09-24 08:56:59,4642.587
"368",2016-09-24 08:57:00,4644.466
"369",2016-09-24 08:57:01,4650.543
"370",2016-09-24 08:57:02,4649.297
"371",2016-09-24 08:57:03,4651.946
"372",2016-09-24 08:57:04,4653.13
"373",2016-09-24 08:57:05,4656.616
"374",2016-09-24 08:57:06,4665.066
"375",2016-09-24 08:57:07,4673.883
"376",2016-09-24 08:57:08,4674.672
"377",2016-09-24 08:57:09,4676.269
"378",2016-09-24 08:57:10,4684.136
"379",2016-09-24 08:57:11,4691.825
"380",2016-09-24 08:57:12,4693.845
"381",2016-09-24 08:57:13,4697.169
"382",2016-09-24 08:57:14,4698.297
"383",2016-09-24 08:57:15,4697.681
"384",2016-09-24 08:57:16,4696.198
"385",2016-09-24 08:57:17,4698.727
"386",2016-09-24 08:57:18,4707.065
"387",2016-09-24 08:57:19,4715.715
"388",2016-09-24 08:57:20,4715.663
"389",2016-09-24 08:57:21,4715.183
"390",2016-09-24 08:57:22,4720.702
"391",2016-09-24 08:57:23,4724.594
"392",2016-09-24 08:57:24,4725.709
"393",2016-09-24 08:57:25,4726.92
"394",2016-09-24 08:57:26,4723.331
"395",2016-09-24 08:57:27,4717.994
"396",2016-09-24 08:57:28,4713.159
"397",2016-09-24 08:57:29,4708.817
"398",2016-09-24 08:57:30,4710.766
"399",2016-09-24 08:57:31,4713.398
"400",2016-09-24 08:57:32,4709.149
"401",2016-09-24 08:57:33,4702.331
"402",2016-09-24 08:57:34,4703.57
"403",2016-09-24 08:57:35,4705.328
"404",2016-09-24 08:57:36,4700.855
"405",2016-09-24 08:57:37,4699.569
"406",2016-09-24 08:57:38,4695.391
"407",2016-09-24 08:57:39,4692.438
"408",2016-09-24 08:57:40,4687.25
"409",2016-09-24 08:57:41,4683.579
"410",2016-09-24 08:57:42,4689.272
"411",2016-09-24 08:57:43,4695.131
"412",2016-09-24 08:57:44,4694.585
"413",2016-09-24 08:57:45,4691.164
"414",2016-09-24 08:57:46,4689.72
"415",2016-09-24 08:57:47,4693.308
"416",2016-09-24 08:57:48,4692.167
"417",2016-09-24 08:57:49,4693.999
"418",2016-09-24 08:57:50,4692.734
"419",2016-09-24 08:57:51,4690.199
"420",2016-09-24 08:57:52,4688.825
"421",2016-09-24 08:57:53,4899.55926386884
"422",2016-09-24 08:57:54,4688.432
"423",2016-09-24 08:57:54,4693.292
"424",2016-09-24 08:57:55,4900.34605994691
"425",2016-09-24 08:57:56,4701.838
"426",2016-09-24 08:57:57,4705.033
"427",2016-09-24 08:57:58,4704.094
"428",2016-09-24 08:57:59,4709.009
"429",2016-09-24 08:58:00,4713.283
"430",2016-09-24 08:58:01,4716.32
"431",2016-09-24 08:58:02,4715.413
"432",2016-09-24 08:58:03,4714.949
"433",2016-09-24 08:58:04,4711.75
"434",2016-09-24 08:58:05,4707.908
"435",2016-09-24 08:58:06,4709.044
"436",2016-09-24 08:58:07,4708.437
"437",2016-09-24 08:58:08,4711.344
"438",2016-09-24 08:58:09,4712.48
"439",2016-09-24 08:58:10,4708.525
"440",2016-09-24 08:58:11,4705.605
"441",2016-09-24 08:58:12,4706.653
"442",2016-09-24 08:58:13,4707.038
"443",2016-09-24 08:58:14,4706.236
"444",2016-09-24 08:58:15,4705.693
"445",2016-09-24 08:58:16,4699.89
"446",2016-09-24 08:58:17,4696.634
"447",2016-09-24 08:58:18,4694.481
"448",2016-09-24 08:58:19,4688.737
"449",2016-09-24 08:58:20,4692.518
"450",2016-09-24 08:58:21,4693.435
"451",2016-09-24 08:58:22,4687.47
"452",2016-09-24 08:58:23,4682.718
"453",2016-09-24 08:58:24,4681.11
"454",2016-09-24 08:58:25,4679.217
"455",2016-09-24 08:58:26,4679.2
"456",2016-09-24 08:58:27,4675.629
"457",2016-09-24 08:58:28,4669.882
"458",2016-09-24 08:58:29,4661.508
"459",2016-09-24 08:58:30,4662.187
"460",2016-09-24 08:58:31,4658.364
"461",2016-09-24 08:58:32,4658.062
"462",2016-09-24 08:58:33,4658.917
"463",2016-09-24 08:58:34,4654.887
"464",2016-09-24 08:58:35,4648.472
"465",2016-09-24 08:58:36,4644.875
"466",2016-09-24 08:58:37,4643.961
"467",2016-09-24 08:58:38,4643.593
"468",2016-09-24 08:58:39,4639.808
"469",2016-09-24 08:58:40,4631.55
"470",2016-09-24 08:58:41,4623.865
"471",2016-09-24 08:58:42,4617.987
"472",2016-09-24 08:58:43,4612.632
"473",2016-09-24 08:58:44,4613.752
"474",2016-09-24 08:58:45,4612.539
"475",2016-09-24 08:58:46,4523.19
"476",2016-09-24 08:58:47,4356.766
"477",2016-09-24 08:58:48,4278.311
"478",2016-09-24 08:58:49,4328.097
"479",2016-09-24 08:58:50,4544.327
"480",2016-09-24 08:58:51,4575.097
"481",2016-09-24 08:58:52,4570.33
"482",2016-09-24 08:58:53,4563.687
"483",2016-09-24 08:58:54,4558.261
"484",2016-09-24 08:58:55,4552.25
"485",2016-09-24 08:58:56,4553.384
"486",2016-09-24 08:58:57,4558.998
"487",2016-09-24 08:58:58,4557.203
"488",2016-09-24 08:58:59,4551.98
"489",2016-09-24 08:59:00,4553.903
"490",2016-09-24 08:59:01,4559.798
"491",2016-09-24 08:59:02,4564.371
"492",2016-09-24 08:59:03,4567.645
"493",2016-09-24 08:59:04,4575.709
"494",2016-09-24 08:59:05,4579.031
"495",2016-09-24 08:59:06,4581.887
"496",2016-09-24 08:59:07,4583.793
"497",2016-09-24 08:59:08,4590.273
"498",2016-09-24 08:59:09,4600.666
"499",2016-09-24 08:59:10,4605.611
"500",2016-09-24 08:59:11,4605.936
"501",2016-09-24 08:59:12,4609.129
"502",2016-09-24 08:59:13,4619.219
"503",2016-09-24 08:59:14,4628.539
"504",2016-09-24 08:59:15,4635.751
"505",2016-09-24 08:59:16,4640.475
"506",2016-09-24 08:59:17,4645.006
"507",2016-09-24 08:59:18,4648.897
"508",2016-09-24 08:59:19,4652.029
"509",2016-09-24 08:59:20,4653.996
"510",2016-09-24 08:59:21,4660.958
"511",2016-09-24 08:59:22,4665.262
"512",2016-09-24 08:59:23,4662.688
"513",2016-09-24 08:59:24,4662.658
"514",2016-09-24 08:59:25,4668.719
"515",2016-09-24 08:59:26,4675.429
"516",2016-09-24 08:59:27,4678.922
"517",2016-09-24 08:59:28,4681.691
"518",2016-09-24 08:59:29,4681.829
"519",2016-09-24 08:59:30,4682.711
"520",2016-09-24 08:59:31,4682.23
"521",2016-09-24 08:59:32,4680.799
"522",2016-09-24 08:59:33,4688.619
"523",2016-09-24 08:59:34,4694.692
"524",2016-09-24 08:59:35,4692.76
"525",2016-09-24 08:59:36,4692.752
"526",2016-09-24 08:59:37,4699.319
"527",2016-09-24 08:59:38,4707.58
"528",2016-09-24 08:59:39,4712.272
"529",2016-09-24 08:59:40,4714.84
"530",2016-09-24 08:59:41,4716.79
"531",2016-09-24 08:59:42,4720.521
"532",2016-09-24 08:59:43,4722.231
"533",2016-09-24 08:59:44,4721.595
"534",2016-09-24 08:59:45,4730.829
"535",2016-09-24 08:59:46,4739.333
"536",2016-09-24 08:59:47,4739.659
"537",2016-09-24 08:59:48,4737.369
"538",2016-09-24 08:59:49,4747.934
"539",2016-09-24 08:59:50,4757.932
"540",2016-09-24 08:59:51,4763.478
"541",2016-09-24 08:59:52,4770.044
"542",2016-09-24 08:59:53,4775.44
"543",2016-09-24 08:59:54,4779.481
"544",2016-09-24 08:59:55,4780.905
"545",2016-09-24 08:59:56,4784.025
"546",2016-09-24 08:59:57,4795.924
"547",2016-09-24 08:59:58,4807.48
"548",2016-09-24 08:59:59,4809.216
"549",2016-09-24 09:00:00,4811.854
"550",2016-09-24 09:00:01,4819.915
"551",2016-09-24 09:00:02,4831.363
"552",2016-09-24 09:00:03,4841.315
"553",2016-09-24 09:00:04,4851.515
"554",2016-09-24 09:00:05,4856.68
"555",2016-09-24 09:00:06,4863.418
"556",2016-09-24 09:00:07,4870.068
"557",2016-09-24 09:00:08,4870.183
"558",2016-09-24 09:00:09,4876.839
"559",2016-09-24 09:00:10,4886.632
"560",2016-09-24 09:00:11,4890.37
"561",2016-09-24 09:00:12,4888.027
"562",2016-09-24 09:00:13,4889.312
"563",2016-09-24 09:00:14,4893.205
"564",2016-09-24 09:00:15,4892.895
"565",2016-09-24 09:00:16,4892.539
"566",2016-09-24 09:00:17,4892.364
"567",2016-09-24 09:00:18,4889.737
"568",2016-09-24 09:00:19,4886.71
"569",2016-09-24 09:00:20,4883.556
"570",2016-09-24 09:00:21,4885.583
"571",2016-09-24 09:00:22,4889.208
"572",2016-09-24 09:00:23,4884.451
"573",2016-09-24 09:00:24,4877.832
"574",2016-09-24 09:00:25,4877.183
"575",2016-09-24 09:00:26,4882.428
"576",2016-09-24 09:00:27,4887.765
"577",2016-09-24 09:00:28,4889.493
"578",2016-09-24 09:00:29,4888.44
"579",2016-09-24 09:00:30,4888.014
"580",2016-09-24 09:00:31,4888.888
"581",2016-09-24 09:00:32,4886.149
"582",2016-09-24 09:00:33,4888.469
"583",2016-09-24 09:00:34,4894.955
"584",2016-09-24 09:00:35,4895.397
"585",2016-09-24 09:00:36,4888.766
"586",2016-09-24 09:00:37,4886.601
"587",2016-09-24 09:00:38,4892.251
"588",2016-09-24 09:00:39,4891.671
"589",2016-09-24 09:00:40,4886.756
"590",2016-09-24 09:00:41,4885.716
"591",2016-09-24 09:00:42,4879.187
"592",2016-09-24 09:00:43,4872.64
"593",2016-09-24 09:00:44,4866.241
"594",2016-09-24 09:00:45,4857.3
"595",2016-09-24 09:00:46,4854.424
"596",2016-09-24 09:00:47,4852.029
"597",2016-09-24 09:00:48,4843.629
"598",2016-09-24 09:00:49,4834.042
"599",2016-09-24 09:00:50,4833.447
"600",2016-09-24 09:00:51,4833.729
"601",2016-09-24 09:00:52,4832.677
"602",2016-09-24 09:00:53,4830.86
"603",2016-09-24 09:00:54,4828.856
"604",2016-09-24 09:00:55,4827.206
"605",2016-09-24 09:00:56,4823.724
"606",2016-09-24 09:00:57,4819.605
"607",2016-09-24 09:00:58,4823.835
"608",2016-09-24 09:00:59,4827.426
"609",2016-09-24 09:01:00,4823.955
"610",2016-09-24 09:01:01,4821.355
"611",2016-09-24 09:01:02,4823.612
"612",2016-09-24 09:01:03,4828.567
"613",2016-09-24 09:01:04,4830.956
"614",2016-09-24 09:01:05,4830.476
"615",2016-09-24 09:01:06,4827.719
"616",2016-09-24 09:01:07,4825.87
"617",2016-09-24 09:01:08,4819.419
"618",2016-09-24 09:01:09,4813.697
"619",2016-09-24 09:01:10,4817.817
"620",2016-09-24 09:01:11,4821.612
"621",2016-09-24 09:01:12,4818.074
"622",2016-09-24 09:01:13,4810.595
"623",2016-09-24 09:01:14,4813.276
"624",2016-09-24 09:01:15,4816.15
"625",2016-09-24 09:01:16,4812.535
"626",2016-09-24 09:01:17,4809.438
"627",2016-09-24 09:01:18,4807.104
"628",2016-09-24 09:01:19,4805.131
"629",2016-09-24 09:01:20,4777.553
"630",2016-09-24 09:01:21,4623.6
"631",2016-09-24 09:01:22,4622.137
"632",2016-09-24 09:01:23,4452.236
"633",2016-09-24 09:01:24,4507.215
"634",2016-09-24 09:01:25,4776.496
"635",2016-09-24 09:01:26,4776.536
"636",2016-09-24 09:01:27,4780.304
"637",2016-09-24 09:01:28,4785.673
"638",2016-09-24 09:01:29,4791.51
"639",2016-09-24 09:01:30,4791.149
"640",2016-09-24 09:01:31,4790.912
"641",2016-09-24 09:01:32,4791.858
"642",2016-09-24 09:01:33,4793.327
"643",2016-09-24 09:01:34,4796.316
"644",2016-09-24 09:01:35,4801.517
"645",2016-09-24 09:01:36,4800.039
"646",2016-09-24 09:01:37,4794.915
"647",2016-09-24 09:01:38,4793.722
"648",2016-09-24 09:01:39,4795.837
"649",2016-09-24 09:01:40,4804.367
"650",2016-09-24 09:01:41,4814.846
"651",2016-09-24 09:01:42,4818.98
"652",2016-09-24 09:01:43,4822.514
"653",2016-09-24 09:01:44,4827.374
"654",2016-09-24 09:01:45,4831.051
"655",2016-09-24 09:01:46,4833.456
"656",2016-09-24 09:01:47,4838.092
"657",2016-09-24 09:01:48,4843.228
"658",2016-09-24 09:01:49,4843.393
"659",2016-09-24 09:01:50,4843.428
"660",2016-09-24 09:01:51,4850.537
"661",2016-09-24 09:01:52,4855.549
"662",2016-09-24 09:01:53,4863.175
"663",2016-09-24 09:01:54,4868.704
"664",2016-09-24 09:01:55,4870.361
"665",2016-09-24 09:01:56,4871.868
