value,timestamp
56.392,1474713415151
56.409,1474713416154
56.38,1474713418148
56.406,1474713419148
56.38,1474713420439
56.403,1474713421435
56.409,1474713422436
56.331,1474713423438
56.377,1474713425438
56.279,1474713426439
56.373,1474713429435
56.409,1474713430436
56.398,1474713431439
56.386,1474713432441
56.409,1474713433440
56.379,1474713435442
56.38,1474713436441
56.311,1474713437443
56.279,1474713438445
56.298,1474713440439
56.38,1474713441442
56.299,1474713443445
56.354,1474713444450
56.38,1474713445448
56.38,1474713453206
56.406,1474713456205
56.389,1474713457206
56.395,1474713458211
56.409,1474713459214
56.319,1474713478221
56.379,1474713479221
56.409,1474713480229
56.279,1474713484218
56.37,1474713486226
56.409,1474713487221
56.38,1474713492252
56.406,1474713493241
56.409,1474713494250
56.38,1474713521260
56.403,1474713523267
56.409,1474713524271
56.37,1474713533282
56.305,1474713534283
56.403,1474713535281
56.308,1474713536287
56.312,1474713537285
56.291,1474713538290
56.348,1474713539286
56.409,1474713540307
56.408,1474713542295
56.312,1474713543293
56.308,1474713544296
56.39,1474713545299
56.348,1474713546287
56.364,1474713547290
56.409,1474713548295
56.399,1474713549299
56.311,1474713550294
56.314,1474713553299
56.293,1474713554301
56.279,1474713555298
56.301,1474713560315
56.363,1474713561313
56.409,1474713562315
56.392,1474713623366
56.311,1474713624365
56.409,1474713625368
56.319,1474713633368
56.312,1474713634367
56.308,1474713635367
56.348,1474713636367
56.389,1474713637369
56.311,1474713638368
56.314,1474713640367
56.308,1474713641377
56.311,1474713642377
56.312,1474713643378
56.309,1474713644383
56.311,1474713645371
56.309,1474713647386
56.39,1474713648386
56.409,1474713649387
56.447,1474713702415
56.502,1474713703417
56.506,1474713704422
56.508,1474713705423
56.5,1474713706420
56.528,1474713707421
56.521,1474713708422
56.46,1474713709422
56.409,1474713710424
56.455,1474713716425
56.473,1474713717423
56.409,1474713718424
56.408,1474713732431
56.409,1474713733432
56.421,1474713776439
56.429,1474713777454
56.409,1474713778439
56.338,1474713811458
56.36,1474713812460
56.377,1474713813459
56.309,1474713814460
56.308,1474713815464
56.309,1474713816463
56.311,1474713819468
56.309,1474713820471
56.308,1474713821472
56.311,1474713822463
56.308,1474713826482
56.309,1474713827467
56.308,1474713829469
56.309,1474713830472
56.409,1474713831476
56.325,1474713832477
56.379,1474713833481
56.409,1474713834485
56.399,1474713873504
56.312,1474713874505
56.4,1474713875504
56.409,1474713876506
56.409,1474713884600
56.427,1474713885604
56.424,1474713886602
56.409,1474713887602
56.424,1474713893613
56.438,1474713894603
56.432,1474713895604
56.409,1474713896609
56.457,1474713967643
56.47,1474713968647
56.409,1474713969647
56.497,1474713972649
56.531,1474713973648
56.519,1474713974649
56.515,1474713975654
56.496,1474713976653
56.421,1474713977659
56.539,1474713978647
56.5,1474713979650
56.531,1474713980651
56.518,1474713981652
56.518,1474713982654
56.499,1474713983655
56.422,1474713984653
56.538,1474713985656
56.503,1474713986658
56.508,1474713987659
56.502,1474713988650
56.5,1474713989652
56.51,1474713990654
56.49,1474713991655
56.409,1474713992660
56.492,1474713994661
56.437,1474713995661
56.409,1474713996661
56.418,1474714027675
56.435,1474714028676
56.411,1474714029678
56.437,1474714030677
56.412,1474714031679
56.429,1474714032678
56.422,1474714033681
56.409,1474714034681
56.415,1474714035683
56.438,1474714036673
56.412,1474714038680
56.429,1474714039682
56.438,1474714040683
56.429,1474714042685
56.4,1474714043686
56.309,1474714044686
56.312,1474714046687
56.369,1474714047678
56.409,1474714048679
56.435,1474714060686
56.418,1474714061686
56.409,1474714062689
56.473,1474714063691
56.539,1474714064696
56.513,1474714068697
56.526,1474714069697
56.539,1474714070686
56.538,1474714075696
56.539,1474714076697
56.532,1474714082690
56.532,1474714083690
56.521,1474714084694
56.525,1474714085693
56.539,1474714086696
56.5,1474714093701
56.409,1474714094702
56.411,1474714095695
56.437,1474714096696
56.438,1474714097698
56.418,1474714098698
56.425,1474714099705
56.438,1474714100705
56.409,1474714103708
56.379,1474714115710
56.322,1474714116713
56.409,1474714117714
56.341,1474714120708
56.309,1474714121711
56.311,1474714122713
56.312,1474714123716
56.311,1474714124715
56.309,1474714125717
56.308,1474714126717
56.311,1474714127719
56.363,1474714128718
56.364,1474714129707
56.338,1474714130711
56.399,1474714131712
56.311,1474714132714
56.308,1474714133715
56.39,1474714134716
56.409,1474714135719
56.38,1474714137720
56.319,1474714138723
56.409,1474714139726
56.415,1474714145720
56.435,1474714146720
56.309,1474714147728
56.425,1474714148723
56.418,1474714149728
56.409,1474714150724
56.412,1474714160725
56.437,1474714161726
56.411,1474714162727
56.438,1474714163738
56.435,1474714168730
56.409,1474714169737
56.429,1474714179737
56.438,1474714180740
56.427,1474714181743
56.409,1474714182743
56.432,1474714186746
56.438,1474714187746
56.424,1474714188747
56.418,1474714189749
56.435,1474714190752
56.409,1474714191754
56.438,1474714192743
56.415,1474714193746
56.427,1474714194746
56.438,1474714195751
56.427,1474714196748
56.409,1474714197749
56.412,1474714198751
56.438,1474714199752
56.418,1474714201755
56.409,1474714202755
56.415,1474714204760
56.438,1474714205749
56.429,1474714211758
56.409,1474714212759
56.412,1474714220758
56.438,1474714221762
56.412,1474714222759
56.429,1474714223762
56.438,1474714224762
56.409,1474714229774
56.418,1474714233776
56.434,1474714234779
56.409,1474714235776
56.427,1474714238770
56.421,1474714239782
56.409,1474714240781
56.415,1474714241777
56.435,1474714242776
56.409,1474714243780
56.429,1474714245780
56.438,1474714246780
56.409,1474714251788
56.432,1474714252777
56.438,1474714253783
56.424,1474714254783
56.409,1474714255784
56.48,1474714268793
56.531,1474714269795
56.538,1474714270793
56.539,1474714271794
56.538,1474714272796
56.539,1474714273798
56.538,1474714296791
56.536,1474714297793
56.534,1474714298796
56.538,1474714299801
56.539,1474714300800
56.458,1474714304804
56.427,1474714305806
56.438,1474714306808
56.432,1474714307806
56.412,1474714308808
56.438,1474714309800
56.412,1474714310801
56.429,1474714311804
56.421,1474714312806
56.409,1474714313805
56.415,1474714314807
56.435,1474714315802
56.409,1474714316810
56.428,1474714326815
56.438,1474714327812
56.424,1474714342823
56.409,1474714343824
56.415,1474714351825
56.438,1474714352825
56.412,1474714354827
56.429,1474714355825
56.421,1474714356827
56.424,1474714357829
56.429,1474714358832
56.409,1474714359836
56.429,1474714363828
56.424,1474714364829
56.409,1474714365831
56.412,1474714367833
56.438,1474714368836
56.412,1474714369837
56.409,1474714370840
56.429,1474714371841
56.424,1474714372832
56.409,1474714373833
56.438,1474714376835
56.415,1474714377834
56.409,1474714378835
56.424,1474714379838
56.438,1474714380840
56.435,1474714382842
56.409,1474714383846
56.435,1474714384845
56.415,1474714385849
56.427,1474714386837
56.438,1474714387836
56.432,1474714440864
56.409,1474714441867
56.415,1474714447876
56.438,1474714448878
56.412,1474714450879
56.409,1474714451879
56.421,1474714453885
56.438,1474714454886
56.435,1474714455874
56.409,1474714456878
56.418,1474714461883
56.432,1474714462882
56.409,1474714463881
56.438,1474714464886
56.415,1474714465894
56.409,1474714466892
56.359,1474714467891
56.347,1474714468893
56.438,1474714469894
56.457,1474714506913
56.531,1474714507915
56.536,1474714508914
56.539,1474714509918
56.538,1474714518909
56.535,1474714519921
56.539,1474714520912
56.484,1474714541931
56.438,1474714542930
56.415,1474714554931
56.424,1474714555919
56.438,1474714556920
56.528,1474714605936
56.539,1474714606937
56.489,1474714607938
56.474,1474714608941
56.513,1474714609942
56.438,1474714610945
56.529,1474714611946
56.45,1474714612949
56.508,1474714613946
56.539,1474714614945
56.532,1474714618944
56.565,1474714619950
56.539,1474714620951
56.539,1474714621955
56.538,1474714623959
56.538,1474714624963
56.534,1474714625961
56.538,1474714626949
56.531,1474714627950
56.531,1474714628950
56.534,1474714629950
56.539,1474714630954
56.535,1474714631955
56.535,1474714632956
56.539,1474714633958
56.531,1474714640958
56.536,1474714641958
56.458,1474714642960
56.438,1474714643961
56.409,1474714682986
56.354,1474714683985
56.438,1474714684990
56.399,1474714689000
56.341,1474714689994
56.344,1474714690992
56.438,1474714692994
56.395,1474714695998
56.38,1474714696998
56.438,1474714698000
56.535,1474714806043
56.539,1474714807033
56.548,1474714808045
56.565,1474714809033
56.539,1474714810033
56.551,1474714815033
56.568,1474714816036
56.477,1474714820038
56.506,1474714821038
56.557,1474714822039
56.545,1474714823041
56.565,1474714824044
56.438,1474714825046
56.441,1474714846059
56.536,1474714847062
56.539,1474714848051
56.479,1474714850056
56.481,1474714851059
56.532,1474714852060
56.536,1474714854060
56.539,1474714855061
56.535,1474714860055
56.539,1474714861058
56.538,1474714862059
56.539,1474714863060
56.532,1474714865063
56.534,1474714866066
56.529,1474714867067
56.531,1474714868069
56.539,1474714870069
56.532,1474714881078
56.531,1474714882076
56.529,1474714884081
56.531,1474714885081
56.532,1474714887085
56.544,1474714888075
56.561,1474714889074
56.534,1474714890074
56.535,1474714891074
56.532,1474714892075
56.531,1474714893076
56.536,1474714894077
56.539,1474714895079
56.529,1474714897088
56.534,1474714898075
56.539,1474714899078
56.531,1474714906083
56.534,1474714907090
56.539,1474714908077
56.532,1474714909079
56.494,1474714910081
56.438,1474714911081
56.441,1474714912084
56.532,1474714913083
56.534,1474714914083
56.539,1474714915080
56.532,1474714917085
56.539,1474714919092
56.568,1474714921083
56.496,1474714924090
56.477,1474714925091
56.513,1474714926091
56.438,1474714927093
56.497,1474714967103
56.534,1474714968106
56.494,1474714969111
56.464,1474714970111
56.567,1474714971114
56.568,1474714972112
56.538,1474714973115
56.56,1474714974115
56.568,1474714975116
56.565,1474714978119
56.532,1474714979110
56.568,1474714980113
56.554,1474714983117
56.547,1474714984116
56.565,1474714985116
56.539,1474714986118
56.534,1474714988119
56.531,1474714989123
56.534,1474714990118
56.58,1474714991119
56.633,1474714992127
56.539,1474714993115
56.657,1474714994117
56.655,1474714995120
56.657,1474714998123
56.655,1474714999124
56.657,1474715000125
56.655,1474715001125
56.657,1474715002129
56.655,1474715004120
56.657,1474715006124
56.655,1474715008127
56.657,1474715014133
56.655,1474715015139
56.657,1474715016125
56.655,1474715017128
56.658,1474715018132
56.655,1474715019138
56.657,1474715021136
56.655,1474715022136
56.593,1474715026142
56.568,1474715027142
56.483,1474715041144
56.438,1474715042146
56.486,1474715167209
56.529,1474715168213
56.532,1474715169214
56.536,1474715170203
56.531,1474715171204
56.538,1474715175210
56.536,1474715176213
56.534,1474715177213
56.532,1474715178214
56.532,1474715179215
56.536,1474715180217
56.539,1474715181208
56.531,1474715183211
56.534,1474715185215
56.532,1474715186219
56.539,1474715187219
56.534,1474715190223
56.536,1474715191223
56.529,1474715192226
56.538,1474715193228
56.536,1474715194218
56.535,1474715195219
56.539,1474715197223
56.538,1474715198226
56.539,1474715199223
56.538,1474715200224
56.528,1474715201225
56.531,1474715202228
56.529,1474715203225
56.535,1474715204228
56.529,1474715205230
56.536,1474715206217
56.535,1474715207221
56.529,1474715208224
56.538,1474715209228
56.538,1474715210228
56.532,1474715211228
56.536,1474715212227
56.539,1474715213228
56.565,1474715216238
56.541,1474715217234
56.554,1474715218238
56.554,1474715219237
56.536,1474715220231
56.565,1474715221227
56.535,1474715222231
56.539,1474715223227
56.561,1474715224230
56.568,1474715225229
56.558,1474715227236
56.544,1474715228233
56.568,1474715229238
56.538,1474715230240
56.563,1474715231244
56.568,1474715232229
56.548,1474715233232
56.535,1474715234234
56.548,1474715235234
56.568,1474715236246
56.567,1474715237235
56.568,1474715238247
56.541,1474715239237
56.479,1474715240239
56.49,1474715241241
56.535,1474715242245
56.438,1474715243248
56.568,1474715245253
56.477,1474715247241
56.438,1474715248246
56.461,1474715298276
56.518,1474715299278
56.516,1474715300279
56.438,1474715301283
56.554,1474715304277
56.568,1474715305281
56.586,1474715316287
56.655,1474715317289
56.657,1474715320292
56.655,1474715322292
56.657,1474715324295
56.655,1474715325286
56.732,1474715327291
56.755,1474715328292
56.751,1474715329296
56.753,1474715330293
56.755,1474715331297
56.753,1474715332298
56.749,1474715333299
56.756,1474715334298
56.752,1474715335301
56.751,1474715336290
56.749,1474715337293
56.745,1474715338297
56.751,1474715339298
56.745,1474715340301
56.748,1474715341303
56.752,1474715342303
56.749,1474715343306
56.748,1474715344304
56.743,1474715345305
56.746,1474715346306
56.748,1474715348297
56.751,1474715349299
56.745,1474715350301
56.748,1474715351304
56.745,1474715352306
56.751,1474715353309
56.749,1474715354306
56.751,1474715355308
56.751,1474715356309
56.748,1474715357306
56.746,1474715359116
56.748,1474715360120
56.655,1474715361121
56.657,1474715362111
56.655,1474715365119
56.657,1474715366120
56.646,1474715367113
56.568,1474715368113
56.503,1474715379117
56.438,1474715380118
56.453,1474715386117
56.455,1474715387121
56.441,1474715388119
56.467,1474715389119
56.468,1474715390121
56.441,1474715391126
56.458,1474715392124
56.45,1474715393126
56.45,1474715394128
56.467,1474715395131
56.463,1474715396134
56.438,1474715397138
56.458,1474715399131
56.448,1474715400126
56.453,1474715401128
56.458,1474715402127
56.437,1474715403128
56.438,1474715404131
56.444,1474715418137
56.468,1474715419142
56.438,1474715420142
56.555,1474715421145
56.492,1474715422147
56.45,1474715423153
56.45,1474715424149
56.461,1474715425135
56.438,1474715426150
56.455,1474715430142
56.455,1474715431145
56.438,1474715432147
56.438,1474715434512
56.441,1474715435508
56.468,1474715436513
56.467,1474715437512
56.454,1474715440513
56.438,1474715441521
56.464,1474715445522
56.467,1474715446522
56.438,1474715451525
56.464,1474715452521
56.447,1474715453521
56.438,1474715454528
56.453,1474715455521
56.467,1474715456524
56.47,1474715462525
56.458,1474715463526
56.444,1474715464528
56.467,1474715465526
56.447,1474715468534
56.438,1474715469533
56.447,1474715471540
56.467,1474715472540
56.441,1474715474533
56.464,1474715475535
56.447,1474715476533
56.455,1474715477533
56.468,1474715478533
56.467,1474715479535
56.528,1474715483530
56.568,1474715484536
56.477,1474715526567
56.467,1474715527557
56.487,1474715530562
56.568,1474715531560
56.464,1474715534555
56.522,1474715535572
56.568,1474715536568
56.438,1474715540574
56.461,1474715541566
56.447,1474715542565
56.516,1474715543570
56.568,1474715544572
56.548,1474715545573
56.477,1474715546573
56.568,1474715547574
56.477,1474715548577
56.538,1474715549576
56.509,1474715550575
56.508,1474715551578
56.568,1474715552567
56.58,1474715582587
56.655,1474715583584
56.658,1474715588592
56.639,1474715589596
56.577,1474715590592
56.657,1474715591605
56.577,1474715592598
56.568,1474715593600
56.467,1474715790697
56.551,1474715791700
56.568,1474715792702
56.503,1474715793704
56.438,1474715794697
56.477,1474715795695
56.568,1474715796701
56.451,1474715798701
56.438,1474715799699
56.529,1474715807702
56.568,1474715808702
56.586,1474715884753
56.657,1474715885753
56.655,1474715886757
56.657,1474715893753
56.659,1474715894754
56.658,1474715895755
56.655,1474715896759
56.657,1474715899762
56.655,1474715903770
56.657,1474715904757
56.655,1474715905756
56.657,1474715911762
56.655,1474715914770
56.568,1474715915771
56.649,1474715916763
56.586,1474715917776
56.568,1474715918780
56.62,1474715947784
56.657,1474715948787
56.655,1474715950793
56.657,1474715954434
56.658,1474715955431
56.655,1474715956433
56.657,1474715959437
56.659,1474715960440
56.657,1474715961437
56.655,1474715962439
56.657,1474715965449
56.658,1474715966446
56.657,1474715968445
56.658,1474715969448
56.657,1474715971439
56.655,1474715972442
56.657,1474715973441
56.594,1474715974442
56.62,1474715975443
56.655,1474715976444
56.639,1474715977447
56.568,1474715978449
56.658,1474716053481
56.586,1474716054482
56.568,1474716055486
56.567,1474716073497
56.568,1474716074499
56.629,1474716113518
56.604,1474716114516
56.568,1474716115520
56.583,1474716139524
56.657,1474716140523
56.655,1474716143526
56.658,1474716144527
56.657,1474716146531
56.655,1474716150528
56.733,1474716151529
56.785,1474716152529
56.784,1474716160540
56.785,1474716161543
56.751,1474716183544
56.668,1474716184544
56.78,1474716185548
56.667,1474716186549
56.657,1474716187553
56.655,1474716189549
56.657,1474716190544
56.658,1474716193552
56.655,1474716195557
56.657,1474716197550
56.655,1474716198554
56.657,1474716199557
56.568,1474716200557
56.508,1474716232581
56.568,1474716234572
56.486,1474716238574
56.536,1474716239577
56.568,1474716240580
56.549,1474716242586
56.468,1474716243587
56.568,1474716244577
56.518,1474716284590
56.499,1474716285593
56.567,1474716286591
56.568,1474716287594
56.467,1474716288594
56.548,1474716289598
56.568,1474716290602
56.604,1474716321612
56.655,1474716322614
56.658,1474716323611
56.657,1474716324613
56.655,1474716325616
56.659,1474716326617
56.657,1474716327608
56.662,1474716329614
56.657,1474716330613
56.659,1474716332613
56.678,1474716333614
56.664,1474716334615
56.657,1474716335615
56.665,1474716336616
56.684,1474716337618
56.681,1474716338619
56.657,1474716339618
56.577,1474716340620
56.568,1474716341615
56.648,1474716347629
56.584,1474716348630
56.649,1474716349633
56.684,1474716350632
56.675,1474716351622
56.655,1474716352628
56.657,1474716355628
56.658,1474716356631
56.657,1474716357634
56.655,1474716359637
56.657,1474716360637
56.655,1474716361638
56.658,1474716363628
56.657,1474716364634
56.668,1474716366639
56.681,1474716367637
56.657,1474716368639
56.568,1474716369965
56.613,1474716382967
56.629,1474716383970
56.568,1474716384968
56.625,1474716388976
56.655,1474716389966
56.658,1474716392973
56.684,1474716393974
56.662,1474716394976
56.594,1474716395979
56.568,1474716396965
56.586,1474716398981
56.646,1474716399969
56.568,1474716400970
56.629,1474716402975
56.655,1474716403979
56.657,1474716404979
56.629,1474716405982
56.568,1474716406982
56.603,1474716412985
56.641,1474716413985
56.568,1474716414985
56.631,1474716417981
56.655,1474716418981
56.657,1474716422985
56.683,1474716423986
56.664,1474716424988
56.675,1474716425989
56.684,1474716426992
56.68,1474716428984
56.655,1474716429989
56.675,1474716432988
56.684,1474716433989
56.675,1474716434990
56.655,1474716435990
56.658,1474716436992
56.684,1474716437994
56.664,1474716439987
56.672,1474716440992
56.661,1474716442992
56.684,1474716443993
56.591,1474716446995
56.649,1474716447998
56.684,1474716448998
56.649,1474716450002
56.568,1474716451002
56.594,1474716457000
56.641,1474716458001
56.567,1474716459001
56.568,1474716460001
56.629,1474716469006
56.594,1474716470006
56.612,1474716471011
56.622,1474716472007
56.534,1474716473009
56.536,1474716474001
56.626,1474716475003
56.564,1474716477009
56.581,1474716478014
56.626,1474716479010
56.626,1474716487254
56.655,1474716491254
56.657,1474716492261
56.655,1474716493244
56.657,1474716495252
56.646,1474716496248
56.623,1474716497249
56.597,1474716498254
56.574,1474716500258
56.545,1474716501258
56.529,1474716502250
56.519,1474716503249
56.493,1474716504250
56.468,1474716505250
56.467,1474716506254
56.47,1474716507258
56.538,1474716508260
56.568,1474716509258
56.597,1474716514258
56.667,1474716515259
56.684,1474716516258
56.739,1474716523263
56.784,1474716524266
56.785,1474716525267
