value,timestamp
294,1474723602800
295,1474723609118
296,1474723624947
297,1474723636831
298,1474723643596
299,1474723655112
300,1474723659937
301,1474723682539
302,1474723688441
304,1474723700196
306,1474723713017
307,1474723723977
308,1474723770492
309,1474723777276
310,1474723784063
311,1474723789179
312,1474723796081
313,1474723809798
314,1474723825995
315,1474723839176
316,1474723848998
317,1474723861274
318,1474723873021
320,1474723891574
319,1474723906521
320,1474723931557
321,1474723941570
322,1474723946566
323,1474723971666
324,1474724001568
325,1474724011675
326,1474724056526
327,1474724061538
328,1474724071492
329,1474724086488
330,1474724101475
331,1474724111469
332,1474724126468
331,1474724156513
330,1474724161499
329,1474724166519
330,1474724176500
329,1474724181500
328,1474724236503
329,1474724246513
330,1474724261510
329,1474724296508
328,1474724301508
327,1474724316523
326,1474724321544
325,1474724326540
324,1474724336541
323,1474724341523
322,1474724366534
320,1474724371530
319,1474724381527
318,1474724396535
317,1474724406529
318,1474724436589
317,1474724471588
318,1474724476585
319,1474724486594
320,1474724491598
321,1474724501590
322,1474724506591
324,1474724516593
325,1474724521593
326,1474724531596
327,1474724541592
328,1474724551598
329,1474724576601
328,1474724586602
327,1474724596595
326,1474724606608
325,1474724611638
324,1474724631657
323,1474724636648
322,1474724641651
321,1474724646650
320,1474724651651
321,1474724671659
320,1474724681663
319,1474724691659
318,1474724696657
319,1474724716666
320,1474724726872
321,1474724731666
322,1474724751671
323,1474724786672
324,1474724801673
325,1474724806676
324,1474724851710
323,1474724856688
322,1474724866755
323,1474724897608
322,1474724902593
323,1474724927591
324,1474724942604
325,1474724957590
326,1474724962590
327,1474724982592
328,1474724997591
329,1474725007592
330,1474725017591
331,1474725022603
332,1474725027591
333,1474725037593
332,1474725082593
333,1474725102595
334,1474725112596
333,1474725127596
334,1474725142597
335,1474725162600
336,1474725172600
335,1474725212603
336,1474725222606
337,1474725232628
338,1474725242629
339,1474725262629
340,1474725268986
341,1474725282649
342,1474725322674
341,1474725362658
340,1474725367756
339,1474725377694
338,1474725392654
337,1474725402683
336,1474725409526
335,1474725412683
334,1474725417683
333,1474725422684
332,1474725427684
331,1474725437684
330,1474725442685
329,1474725447688
328,1474725452686
327,1474725462691
326,1474725469763
325,1474725472705
324,1474725479803
323,1474725482766
322,1474725487708
321,1474725497708
320,1474725502712
319,1474725517732
318,1474725527713
319,1474725540070
320,1474725547713
319,1474725557713
318,1474725590294
317,1474725602717
316,1474725637766
315,1474725650809
314,1474725657722
313,1474725667723
311,1474725677723
310,1474725682730
309,1474725691173
308,1474725697729
307,1474725701252
306,1474725711338
307,1474725737730
308,1474725757731
309,1474725767735
310,1474725772734
311,1474725781717
310,1474725907737
309,1474725917740
308,1474725922753
307,1474725932514
306,1474725947878
305,1474725952877
304,1474725967880
303,1474725987964
302,1474725997948
301,1474726007948
300,1474726022944
299,1474726037946
298,1474726042947
297,1474726052946
296,1474726057948
295,1474726067947
294,1474726082960
293,1474726132956
292,1474726192962
291,1474726207967
290,1474726227968
289,1474726247970
288,1474726272974
287,1474726287985
288,1474726292973
289,1474726313019
290,1474726352975
291,1474726397978
292,1474726472989
293,1474726492988
292,1474726502989
291,1474726527759
292,1474726553010
293,1474726578015
294,1474726583009
295,1474726593011
296,1474726603017
297,1474726613101
298,1474726623009
