value,timestamp
4649.476,1474707306074
4650.896,1474707307076
4588.24,1474707308074
4326.064,1474707309077
4381.992,1474707310078
4492.978,1474707311077
4617.244,1474707312085
4649.815,1474707313078
4648.645,1474707314085
4645.795,1474707315080
4643.958,1474707316082
4646.64,1474707317086
4645.093,1474707318082
4643.126,1474707319086
4636.396,1474707320085
4635.384,1474707321087
4637.015,1474707322084
4635.429,1474707323088
4631.976,1474707324084
4626.131,1474707325088
4626.271,1474707326087
4626.327,1474707327091
4627.307,1474707328088
4634.563,1474707329090
4641.146,1474707330090
4640.539,1474707331092
4643.165,1474707332095
4649.178,1474707333092
4655.779,1474707334093
4658.626,1474707335092
4661.19,1474707336094
4660.129,1474707337093
4660.911,1474707338099
4660.338,1474707339098
4662.654,1474707340096
4667.795,1474707341094
4671.234,1474707342096
4666.269,1474707343095
4664.644,1474707344097
4663.523,1474707345098
4666.667,1474707346104
4667.459,1474707347098
4669.41,1474707348098
4668.994,1474707349097
4663.897,1474707350098
4666.056,1474707351097
4666.007,1474707352098
4672.475,1474707353098
4680.133,1474707354098
4680.841,1474707355099
4678.753,1474707356103
4682.738,1474707357098
4689.119,1474707358100
4692.153,1474707359098
4694.743,1474707360100
4692.928,1474707361100
4692.177,1474707362101
4688.014,1474707363100
4686.947,1474707364102
4694.644,1474707365101
4701.37,1474707366104
4698.146,1474707367105
4692.085,1474707368108
4692.639,1474707369104
4693.075,1474707370104
4690.613,1474707371110
4688.992,1474707372105
4684.35,1474707373107
4679.853,1474707374105
4670.991,1474707375120
4667.875,1474707376107
4668.784,1474707377146
4671.523,1474707378111
4668.14,1474707379112
4661.499,1474707380113
4656.145,1474707381114
4655.857,1474707382112
4649.993,1474707383116
4646.899,1474707384113
4645.385,1474707385116
4640.568,1474707386115
4631.996,1474707387118
4629.044,1474707388116
4631.792,1474707389117
4637.424,1474707390117
4637.871,1474707391118
4634.815,1474707392117
4631.051,1474707393124
4631.808,1474707394120
4627.796,1474707395123
4628.232,1474707396129
4628.916,1474707397123
4621.722,1474707398129
4617.473,1474707399188
4612.405,1474707400140
4614.882,1474707401128
4619.664,1474707402148
4621.732,1474707403129
4616.416,1474707404153
4615.881,1474707405194
4618.318,1474707406154
4617.058,1474707407174
4616.12,1474707408152
4617.149,1474707409240
4614.619,1474707410213
4611.65,1474707411231
4611.027,1474707412207
4613.029,1474707413275
4620.683,1474707414207
4627.819,1474707415236
4628.823,1474707416204
4630.29,1474707417233
4637.562,1474707418206
4642.587,1474707419246
4644.466,1474707420201
4650.543,1474707421237
4649.297,1474707422284
4651.946,1474707423204
4653.13,1474707424251
4656.616,1474707425214
4665.066,1474707426231
4673.883,1474707427279
4674.672,1474707428242
4676.269,1474707429265
4684.136,1474707430238
4691.825,1474707431289
4693.845,1474707432236
4697.169,1474707433281
4698.297,1474707434321
4697.681,1474707435272
4696.198,1474707436301
4698.727,1474707437274
4707.065,1474707438313
4715.715,1474707439270
4715.663,1474707440318
4715.183,1474707441272
4720.702,1474707442304
4724.594,1474707443272
4725.709,1474707444330
4726.92,1474707445298
4723.331,1474707446314
4717.994,1474707447298
4713.159,1474707448310
4708.817,1474707449371
4710.766,1474707450326
4713.398,1474707451377
4709.149,1474707452313
4702.331,1474707453356
4703.57,1474707454308
4705.328,1474707455356
4700.855,1474707456407
4699.569,1474707457337
4695.391,1474707458349
4692.438,1474707459351
4687.25,1474707460344
4683.579,1474707461413
4689.272,1474707462354
4695.131,1474707463432
4694.585,1474707464361
4691.164,1474707465404
4689.72,1474707466388
4693.308,1474707467418
4692.167,1474707468375
4693.999,1474707469419
4692.734,1474707470464
4690.199,1474707471431
4688.825,1474707472463
4688.432,1474707473505
4693.292,1474707474448
4701.838,1474707475572
4705.033,1474707476531
4704.094,1474707477553
4709.009,1474707478667
4713.283,1474707479610
4716.32,1474707480678
4715.413,1474707481647
4714.949,1474707482710
4711.75,1474707483632
4707.908,1474707484693
4709.044,1474707485882
4708.437,1474707486653
4711.344,1474707487701
4712.48,1474707488670
4708.525,1474707489692
4705.605,1474707490803
4706.653,1474707491708
4707.038,1474707492736
4706.236,1474707493729
4705.693,1474707494765
4699.89,1474707495708
4696.634,1474707496742
4694.481,1474707497704
4688.737,1474707498734
4692.518,1474707499707
4693.435,1474707500762
4687.47,1474707501709
4682.718,1474707502728
4681.11,1474707503706
4679.217,1474707504727
4679.2,1474707505797
4675.629,1474707506722
4669.882,1474707507763
4661.508,1474707508713
4662.187,1474707509745
4658.364,1474707510835
4658.062,1474707511762
4658.917,1474707512799
4654.887,1474707513772
4648.472,1474707514791
4644.875,1474707515771
4643.961,1474707516796
4643.593,1474707517760
4639.808,1474707518800
4631.55,1474707519765
4623.865,1474707520799
4617.987,1474707521768
4612.632,1474707522823
4613.752,1474707523757
4612.539,1474707524800
4523.19,1474707525782
4356.766,1474707526803
4278.311,1474707527767
4328.097,1474707528798
4544.327,1474707529772
4575.097,1474707530833
4570.33,1474707531771
4563.687,1474707532813
4558.261,1474707533758
4552.25,1474707534789
4553.384,1474707535768
4558.998,1474707536791
4557.203,1474707537762
4551.98,1474707538811
4553.903,1474707539761
4559.798,1474707540803
4564.371,1474707541772
4567.645,1474707542792
4575.709,1474707543870
4579.031,1474707544825
4581.887,1474707545846
4583.793,1474707546819
4590.273,1474707547854
4600.666,1474707548943
4605.611,1474707549818
4605.936,1474707550876
4609.129,1474707551818
4619.219,1474707552891
4628.539,1474707553845
4635.751,1474707554889
4640.475,1474707555835
4645.006,1474707556978
4648.897,1474707557899
4652.029,1474707558954
4653.996,1474707559898
4660.958,1474707560957
4665.262,1474707562043
4662.688,1474707562963
4662.658,1474707564018
4668.719,1474707564971
4675.429,1474707566021
4678.922,1474707566999
4681.691,1474707568127
4681.829,1474707568920
4682.711,1474707569997
4682.23,1474707570926
4680.799,1474707571941
4688.619,1474707572925
4694.692,1474707573951
4692.76,1474707574929
4692.752,1474707575949
4699.319,1474707576938
4707.58,1474707577945
4712.272,1474707578936
4714.84,1474707579944
4716.79,1474707580936
4720.521,1474707581946
4722.231,1474707582932
4721.595,1474707583982
4730.829,1474707584930
4739.333,1474707585951
4739.659,1474707586931
4737.369,1474707587945
4747.934,1474707588935
4757.932,1474707589947
4763.478,1474707590932
4770.044,1474707591949
4775.44,1474707592932
4779.481,1474707593950
4780.905,1474707594937
4784.025,1474707595954
4795.924,1474707596999
4807.48,1474707597935
4809.216,1474707598977
4811.854,1474707599938
4819.915,1474707600960
4831.363,1474707601940
4841.315,1474707602953
4851.515,1474707603938
4856.68,1474707605007
4863.418,1474707605975
4870.068,1474707606975
4870.183,1474707607976
4876.839,1474707608978
4886.632,1474707609972
4890.37,1474707610987
4888.027,1474707611975
4889.312,1474707612980
4893.205,1474707613974
4892.895,1474707614987
4892.539,1474707615976
4892.364,1474707616986
4889.737,1474707617979
4886.71,1474707618983
4883.556,1474707619975
4885.583,1474707620982
4889.208,1474707621980
4884.451,1474707622980
4877.832,1474707623986
4877.183,1474707624995
4882.428,1474707625983
4887.765,1474707626995
4889.493,1474707627987
4888.44,1474707628990
4888.014,1474707629980
4888.888,1474707631049
4886.149,1474707632038
4888.469,1474707633044
4894.955,1474707634039
4895.397,1474707635046
4888.766,1474707636045
4886.601,1474707637048
4892.251,1474707638045
4891.671,1474707639045
4886.756,1474707640042
4885.716,1474707641046
4879.187,1474707642042
4872.64,1474707643052
4866.241,1474707644041
4857.3,1474707645047
4854.424,1474707646043
4852.029,1474707647043
4843.629,1474707648041
4834.042,1474707649113
4833.447,1474707650096
4833.729,1474707651102
4832.677,1474707652099
4830.86,1474707653099
4828.856,1474707654101
4827.206,1474707655102
4823.724,1474707656102
4819.605,1474707657104
4823.835,1474707658103
4827.426,1474707659107
4823.955,1474707660107
4821.355,1474707661109
4823.612,1474707662178
4828.567,1474707663108
4830.956,1474707664113
4830.476,1474707665110
4827.719,1474707666112
4825.87,1474707667112
4819.419,1474707668116
4813.697,1474707669114
4817.817,1474707670115
4821.612,1474707671113
4818.074,1474707672116
4810.595,1474707673114
4813.276,1474707674117
4816.15,1474707675114
4812.535,1474707676118
4809.438,1474707677116
4807.104,1474707678120
4805.131,1474707679118
4777.553,1474707680123
4623.6,1474707681119
4622.137,1474707682122
4452.236,1474707683121
4507.215,1474707684122
4776.496,1474707685121
4776.536,1474707686123
4780.304,1474707687122
4785.673,1474707688123
4791.51,1474707689123
4791.149,1474707690123
4790.912,1474707691123
4791.858,1474707692124
4793.327,1474707693124
4796.316,1474707694125
4801.517,1474707695124
4800.039,1474707696126
4794.915,1474707697126
4793.722,1474707698128
4795.837,1474707699128
4804.367,1474707700130
4814.846,1474707701127
4818.98,1474707702128
4822.514,1474707703127
4827.374,1474707704129
4831.051,1474707705128
4833.456,1474707706129
4838.092,1474707707137
4843.228,1474707708132
4843.393,1474707709133
4843.428,1474707710137
4850.537,1474707711133
4855.549,1474707712135
4863.175,1474707713135
4868.704,1474707714134
4870.361,1474707715137
4871.868,1474707716134
4872.477,1474707717137
4876.528,1474707718135
4881.865,1474707719137
4886.32,1474707720136
4884.643,1474707721146
4883.883,1474707722137
4891.227,1474707723138
4894.882,1474707724141
4901.157,1474707725138
4906.947,1474707726142
4908.48,1474707727141
4909.286,1474707728143
4906.375,1474707729140
4902.186,1474707730143
4910.158,1474707731141
4910.729,1474707732143
4906.654,1474707733141
4899.226,1474707734148
4900.977,1474707735142
4904.605,1474707736146
4906.892,1474707737140
4906.988,1474707738143
4909.845,1474707739143
4909.394,1474707740149
4905.772,1474707741144
4903.127,1474707742150
4903.344,1474707743145
4904.223,1474707744147
4901.321,1474707745145
4896.476,1474707746160
4895.909,1474707747147
4898.887,1474707748158
4901.207,1474707749196
4902.661,1474707750191
4904.569,1474707751192
4906.853,1474707752192
4905.584,1474707753192
4904.129,1474707754189
4904.057,1474707755193
4905.635,1474707756188
4904.023,1474707757191
4898.5,1474707758189
4897.173,1474707759191
4900.702,1474707760191
4899.423,1474707761193
4902.933,1474707762198
4908.782,1474707763192
4907.716,1474707764195
4908.093,1474707765194
4906.375,1474707766200
4910.798,1474707767195
4912.341,1474707768197
4913.729,1474707769196
4905.131,1474707770203
4901.614,1474707771198
4906.733,1474707772203
4904.538,1474707773200
4907.524,1474707774204
4910.728,1474707775201
4908.68,1474707776205
4908.088,1474707777200
4905.323,1474707778206
4906.998,1474707779202
4910.016,1474707780204
4912.115,1474707781201
4909.965,1474707782205
