value,timestamp
0,1474710074793
0.462,1474710078846
0.498,1474710079817
0,1474710080826
0.5,1474710102928
1.526,1474710103897
1.011,1474710104918
0,1474710105899
0.462,1474710108917
0.499,1474710109900
0,1474710110916
0.43,1474710145209
0,1474710146209
0.945,1474710175407
0.94,1474710176378
0,1474710177394
0.94,1474710179402
0.939,1474710180457
0,1474710181379
0.952,1474710189492
0.946,1474710190443
0,1474710191491
0.467,1474710192552
0.464,1474710193464
0,1474710194528
0.941,1474710197460
0.939,1474710198483
0,1474710199465
0,1474710202502
0.94,1474710215523
0.939,1474710216516
0,1474710217545
0,1474710229523
0.946,1474710232527
0.94,1474710233513
0,1474710234533
0.935,1474710244507
0.941,1474710245561
0,1474710246593
0.945,1474710256635
0.938,1474710257677
0,1474710258814
0.941,1474710260850
0.951,1474710261770
0,1474710262956
0.95,1474710264840
0.945,1474710265797
0,1474710266833
0.946,1474710277801
0.94,1474710278835
0,1474710279800
0.95,1474710281799
0.951,1474710282859
0,1474710283805
0.952,1474710288903
0.946,1474710289821
0,1474710290865
0.945,1474710292847
0.95,1474710293808
0,1474710294867
0.946,1474710304814
0.951,1474710305828
0,1474710306890
0.943,1474710307813
0.951,1474710308909
0,1474710309822
0.462,1474710336931
0.465,1474710337976
0,1474710338941
0.462,1474710342959
0.464,1474710343966
0,1474710344967
0.939,1474710364008
0.946,1474710364980
0,1474710365993
0.462,1474710385079
0.464,1474710386073
0,1474710387091
0.462,1474710391084
0.459,1474710392075
0,1474710393095
0.462,1474710397092
1.424,1474710398079
0.951,1474710399089
0,1474710400082
0.917,1474710409081
0.921,1474710410082
0,1474710411081
0.94,1474710412081
0.946,1474710413092
0,1474710414085
0.94,1474710424096
0.935,1474710425089
0,1474710426087
0.94,1474710442209
0.946,1474710443135
0,1474710444134
0.462,1474710474252
1.433,1474710475246
0.946,1474710476278
0,1474710477261
0.462,1474710486351
0,1474710488354
0.465,1474710497362
0.462,1474710498361
0,1474710499433
0.95,1474710511386
0.944,1474710512367
0,1474710513404
0.945,1474710518398
0.94,1474710519409
0,1474710520413
0.951,1474710522411
0.944,1474710524412
0.947,1474710525398
0,1474710526458
0.949,1474710531426
0.94,1474710532460
0,1474710533425
0.944,1474710569545
0.939,1474710570567
0,1474710571530
0.94,1474710579554
0,1474710581642
0.938,1474710583609
0.946,1474710584585
0,1474710585608
1.427,1474710587622
0,1474710588704
0.94,1474710597805
1.012,1474710598924
0,1474710599858
0.94,1474710623006
1.004,1474710624037
0,1474710625027
0.95,1474710639126
0,1474710640064
1.018,1474710643076
1.016,1474710644050
0,1474710645078
0.94,1474710659077
0,1474710660161
0.952,1474710681154
0,1474710682148
0.995,1474710685144
1.008,1474710686155
0,1474710687203
0.465,1474710690149
0.502,1474710691182
0,1474710692148
0.464,1474710696152
0.502,1474710697186
0,1474710698173
0.94,1474710707177
1.006,1474710708152
0,1474710709177
0.95,1474710713247
0,1474710714262
0.432,1474710726341
0,1474710727365
0.468,1474710732346
0,1474710733386
